cas,smiles,h1,h2,homo_ev,lumo_ev,gap_ev,omega,dipole_moment_debye,molecular_volume_A3,h_nbo_charge,o_nbo_charge,polar,sasa,3and6,4and5,logp,hbd,hba,mu,sigma,ei
329203-92-1,O=C(O)C1=CC(OC2=CC=C(OC)C=C2)=C(OC3=CC=C(OC)C=C3)C=C1C(=O)O,30.0,47.0,-7.408571693713,-0.6555222658545,6.7530494278585005,2.407416533946316,4.124093110006126,350.1840000000001,0.53291,-0.66126,406.133943,187.1946774790042,0,2,4.684800000000004,2.0,6.0,11.694123407986808,1.8874762867172674,0.00011519786633522539
88687-92-7,O=C(O)C=1C=CC=C(N=NC2=CC=CC(C(=O)O)=C2C(=O)O)C1C(=O)O,26.0,35.0,-8.5016530311715,-1.680030912987,6.8216221181845,3.799194903452258,4.619583028802492,284.10400000000004,0.53557,-0.65693,344.93935933333336,167.02173083538142,1,0,2.8948,4.0,6.0,12.415833264492647,2.01607142764582,0.0010597416238847732
2376596-98-2,O=C(O)C=1C=C(C=C(C1)C=2C(C(=O)O)=C(C(=O)O)C(C=3C=C(C=C(C3)C(=O)O)C(=O)O)=C(C(=O)O)C2C(=O)O)C(=O)O,54.0,53.0,-8.9598927554135,-1.3417933968155,7.618099358598,3.48265139976323,4.543072604526588,448.5840000000001,0.53605,-0.63557,504.4498563333333,147.19620047511637,2,2,2.6062,8.0,8.0,9.128957683707654,2.2449222375298565,1.1405755615653005e-05
108347-31-5,O=C(O)C1=CC=C2C(=O)C(Cl)CC2=C1C(=O)O,17.0,23.0,-9.0170366640185,-1.55104894785,7.4659877161685,3.7397742182831295,6.073009249128475,197.40800000000004,0.53473,-0.65343,218.24189866666663,175.4075111544167,1,1,1.4292,2.0,3.0,10.94006888381,2.04914749395731,8.624010986521698e-05
18959-88-1,O=C(O)C1=CC=C(OC2=CC=C(OC3=CC=C(C(=O)O)C(=C3)C(=O)O)C=C2)C=C1C(=O)O,32.0,45.0,-8.3155271574295,-0.611167708223,7.7043594492065,2.5857399875298475,0.3931307161746586,354.8160000000001,0.53315,-0.66064,413.1078933333333,187.7381999650501,0,1,4.064000000000002,4.0,6.0,14.15876200141156,1.996035818594657,0.01422533734116696
1061873-28-6,O=C(O)C1=CC=C(N=NC2=CC=C(C(=O)O)C(=C2)C(=O)O)C=C1C(=O)O,26.0,35.0,-8.4167535098155,-1.9491515111315,6.467601998684,4.153470904871624,4.337784026435617,285.15200000000004,0.53407,-0.65873,356.61653666666666,188.0285649099624,0,1,2.8948,4.0,6.0,15.532245836176997,2.018154741748024,0.08050153005460206
2639442-25-2,O=C(O)C1=CC(O)=C(C=C1C(=O)O)NC(=O)OC(C)(C)C,21.0,25.0,-8.280424470715001,-0.5551122550200001,7.725312215695001,2.52632861469369,6.170112744512859,254.20000000000007,0.53367,-0.65935,259.88563700000003,189.52236462530303,0,2,2.1356,4.0,5.0,9.781544117032581,1.9856765531660936,3.958371765953232e-06
60803-96-5,O=C(O)C1=CC=C2C(=C1C(=O)O)C3C=CC4C=CC2C43,20.0,23.0,-8.317159840532499,-0.6076302281665,7.709529612365999,2.582903295506757,2.8758115950110503,230.13600000000005,0.5329,-0.6611,270.6036153333333,172.57739491647646,1,1,2.6358000000000006,2.0,2.0,10.251284314555505,1.9622318485891217,9.305031230485598e-06
778601-70-0,O=C(O)C1=CC=C(C=C1C(=O)O)NC(=O)OCC=2C=CC=CC2,23.0,27.0,-8.1163398188635,-0.6840942201569999,7.4322455987064995,2.6051224440372898,5.280222515197631,266.9920000000001,0.533,-0.66229,306.922556,187.34194666763497,0,1,2.831700000000001,3.0,4.0,10.919680715541034,1.9216621016954476,2.876469035684409e-05
52839-61-9,O=C(O)C1=CC=C2C(=O)C3=CC(C(=O)O)=C(C=C3C(=O)C2=C1)C(=O)O,29.0,32.0,-9.1911895283385,-2.4378679866295,6.753321541709001,5.006239442739871,2.92555219232199,266.0400000000001,0.53552,-0.65123,330.6965833333333,186.7906362044681,0,2,1.5566000000000002,3.0,5.0,17.60896680084693,2.2068030837871837,0.5852606710395916
105553-71-7,O=C(O)C1=CC=C(OC2=CC=C(C=C2)C(=O)C3=CC=C(C(=O)O)C(=C3)C(=O)O)C=C1C(=O)O,33.0,46.0,-8.123686892827001,-1.292540789875,6.831146102952001,3.244892673799196,5.302563223574048,365.63200000000006,0.53327,-0.65997,437.3948423333334,188.44074978322075,0,1,3.502700000000001,4.0,6.0,12.929040502640873,1.937038051318218,0.0016713326384673963
294892-14-1,O=C(O)C1=CC=C(OC2=CC=C(C=C2)NC(=O)C(C)C)C=C1C(=O)O,25.0,41.0,-7.795789702974501,-0.5336152608304999,7.262174442144001,2.3883682361180214,8.043499130353654,300.3280000000001,0.53338,-0.66074,341.77177266666666,189.10484134971512,0,1,3.469800000000001,3.0,4.0,8.24154246003846,2.16695932014843,7.800798822283779e-07
