descriptor,mae,r2
lumo_ev|omega|dipole_moment_debye|hbd,2.4569339233413383,0.0504854431068014
gap_ev|o_nbo_charge|3and6,2.38343042100048,0.0499393888636381
lumo_ev|gap_ev|o_nbo_charge|hbd,2.401577330823569,0.0493103909159835
lumo_ev|omega|3and6|logp,2.246114362893003,0.0490904479608282
omega|polar|hba,2.4775282388272903,0.0483935125644398
gap_ev|omega|h_nbo_charge|logp,2.2591626526961224,0.0460842200444728
homo_ev|lumo_ev|dipole_moment_debye|logp,2.360715251170718,0.0448548529866945
homo_ev|o_nbo_charge|3and6,2.3146958791987644,0.0448176975584823
gap_ev|omega|dipole_moment_debye|logp,2.2317796271188954,0.0446432265783199
gap_ev|omega|h_nbo_charge|4and5,2.2517138270471246,0.0425521196466693
omega|molecular_volume_A3|hba,2.4859052881027246,0.0421812352298344
lumo_ev|4and5|logp,2.44246684955552,0.0419313022884776
lumo_ev|gap_ev|polar|hba,2.479235985285353,0.0408266605245338
lumo_ev|gap_ev|omega|hba,2.479241357197701,0.040825196182788
lumo_ev|gap_ev|molecular_volume_A3|hba,2.47924347568652,0.0408233400948531
homo_ev|lumo_ev|gap_ev|hba,2.4792531426905526,0.0408209512059515
omega|polar|3and6|logp,2.3630441060154275,0.0404111729419828
lumo_ev|o_nbo_charge|polar|hba,2.479730830368213,0.0400548902212595
homo_ev|lumo_ev|o_nbo_charge|hba,2.479748378437342,0.0400482191307473
lumo_ev|omega|dipole_moment_debye|4and5,2.5511759541729737,0.0383741760016574
lumo_ev|polar|3and6|logp,2.2561892160516743,0.0361572496974115
omega|molecular_volume_A3|hbd|hba,2.433482871912392,0.0358582774671092
omega|molecular_volume_A3|hbd,2.529295441450392,0.0355792775424027
lumo_ev|o_nbo_charge|hbd|hba,2.4288728675669677,0.0341107112707119
homo_ev|h_nbo_charge|polar|hba,2.2617382169818736,0.0333017101118302
homo_ev|lumo_ev|dipole_moment_debye|4and5,2.46762750307784,0.0326013777032364
lumo_ev|gap_ev|logp|hbd,2.4172966278874424,0.0320985592412956
lumo_ev|molecular_volume_A3|logp|hbd,2.4173110144497088,0.0320888994791461
homo_ev|lumo_ev|logp|hbd,2.4173374089810884,0.0320762811297323
lumo_ev|polar|logp|hbd,2.417336136592784,0.0320744664399669
gap_ev|omega|3and6,2.37328710623834,0.0319899783148887
omega|4and5|logp|hbd,2.3278650130042955,0.0319136619678285
lumo_ev|logp|hbd|hba,2.419312030613,0.0302474011517114
homo_ev|gap_ev|4and5|hbd,2.251716145122037,0.0297771820513852
omega|3and6|4and5|logp,2.361541246951809,0.0296213075150025
gap_ev|omega|hbd,2.4914436870786427,0.0293513330707231
omega|polar|hbd,2.5414100345391364,0.0292086640867071
lumo_ev|gap_ev|h_nbo_charge|4and5,2.4319859640516737,0.0278050836774023
omega|molecular_volume_A3|polar|hba,2.514816105730961,0.0266023169240881
omega|h_nbo_charge|3and6|logp,2.350270610662419,0.0250564090248605
lumo_ev|omega|o_nbo_charge|hbd,2.439022985841668,0.0248479706238549
homo_ev|omega|o_nbo_charge|hbd,2.452565963332213,0.0243570017186395
homo_ev|lumo_ev|omega|logp,2.443597361006299,0.0226701578236483
homo_ev|dipole_moment_debye|3and6|hbd,2.3951652012844407,0.0225244198204009
homo_ev|omega|o_nbo_charge|polar,2.4838295907661,0.0222549277385805
omega|o_nbo_charge|polar,2.483846075511833,0.0222416769757478
omega|molecular_volume_A3|o_nbo_charge|polar,2.4838446158925613,0.0222407491713256
lumo_ev|gap_ev|o_nbo_charge|hba,2.489639310021164,0.0198627019569903
omega|dipole_moment_debye|logp|hbd,2.471885209193221,0.0196811084819709
omega|4and5|logp|hba,2.2750150345949858,0.019150211327563
molecular_volume_A3|o_nbo_charge|3and6|logp,2.487658269451186,0.0186930359156642
lumo_ev|h_nbo_charge|3and6,2.3127407165280887,0.0186094236813264
gap_ev|omega|o_nbo_charge|hbd,2.457395646020735,0.0179459203776093
omega|h_nbo_charge|sasa|logp,2.433969014221858,0.0163416548962668
dipole_moment_debye|o_nbo_charge|3and6,2.3883640907754446,0.016114605977977
lumo_ev|molecular_volume_A3|polar|4and5,2.4933976516456413,0.0136425708325552
lumo_ev|o_nbo_charge|4and5,2.4934122236343623,0.0136306982034217
homo_ev|lumo_ev|polar|4and5,2.493411303935211,0.0136260478717472
homo_ev|lumo_ev|molecular_volume_A3|4and5,2.493411298221298,0.013625994711329
homo_ev|lumo_ev|omega|4and5,2.493411487816842,0.0136259585873789
lumo_ev|omega|molecular_volume_A3|4and5,2.493401538391257,0.0136258484156238
lumo_ev|omega|polar|4and5,2.493446770530439,0.0135994635792614
omega|dipole_moment_debye|logp|hba,2.4750463139797887,0.0117467328785355
dipole_moment_debye|polar|3and6,2.365110376679835,0.0109279137045188
dipole_moment_debye|3and6|logp|hbd,2.327713524767116,0.0106447059106646
homo_ev|omega|polar|hba,2.526442916485695,0.0096498950542883
homo_ev|omega|molecular_volume_A3|hba,2.5264552771218693,0.0096452173019032
dipole_moment_debye|polar|hba,2.369157935459634,0.0089994551612322
omega|o_nbo_charge|hba,2.501429906389967,0.0088344947775059
homo_ev|gap_ev|dipole_moment_debye|4and5,2.341393211221474,0.0071725520050668
gap_ev|4and5|hbd,2.190586546380503,0.0068068903525327
homo_ev|omega|3and6|logp,2.353586159802631,0.006538232596871
lumo_ev|omega|o_nbo_charge|4and5,2.4924438846085137,0.0062376471541284
lumo_ev|polar|4and5,2.4988115260352304,0.0059115485209055
lumo_ev|omega|4and5,2.498815963385662,0.0059098887108789
lumo_ev|molecular_volume_A3|4and5,2.498815924165977,0.0059096491872859
h_nbo_charge|o_nbo_charge|3and6,2.430852129698016,0.0029728339071539
lumo_ev|gap_ev|omega|logp,2.455981358325582,0.0016126780519085
gap_ev|omega|3and6|logp,2.357541073936068,0.001516699584798
homo_ev|gap_ev|omega|o_nbo_charge,2.506809277384722,0.0013372700245252
homo_ev|gap_ev|omega,2.5068302968193685,0.0013237539252944
homo_ev|gap_ev|omega|polar,2.5068277040025584,0.0013233839709217
homo_ev|gap_ev|omega|molecular_volume_A3,2.506828499724406,0.0013207699393165
gap_ev|omega|polar,2.5068341839997568,0.0013191724878995
gap_ev|omega,2.5068357572724955,0.001318960643908
gap_ev|omega|molecular_volume_A3,2.5068365084887323,0.0013180348383072
gap_ev|omega|o_nbo_charge,2.506845860366605,0.0013147405941494
gap_ev|omega|molecular_volume_A3|o_nbo_charge,2.5068432700640586,0.0013114634376195
gap_ev|omega|o_nbo_charge|polar,2.5068626236812257,0.0013082650452456
gap_ev|omega|molecular_volume_A3|polar,2.506866045516371,0.0013080480252398
omega|dipole_moment_debye|molecular_volume_A3|h_nbo_charge,2.467482916451841,-0.0011159344702582
lumo_ev|gap_ev|o_nbo_charge|4and5,2.520675876367407,-0.0022882190508781
gap_ev|4and5|logp,2.330897641007635,-0.0037948537557399
homo_ev|polar|4and5|hbd,2.30638148293378,-0.0054542957857028
homo_ev|h_nbo_charge|logp|hba,2.3844911573806344,-0.0068695340524305
dipole_moment_debye,2.392616935555344,-0.0083079622852417
dipole_moment_debye|h_nbo_charge|logp,2.3926213143775814,-0.0083099676722104
dipole_moment_debye|h_nbo_charge|polar,2.392620086689192,-0.0083104953701613
dipole_moment_debye|logp|hba,2.3926340546618534,-0.0083251394647416
lumo_ev|gap_ev|omega|4and5,2.509575761658859,-0.0086319244513561
homo_ev|lumo_ev|gap_ev|4and5,2.5095811632143,-0.0086379254735438
lumo_ev|gap_ev|molecular_volume_A3|4and5,2.509594823857925,-0.008641260921375
lumo_ev|omega|4and5|hba,2.5561279238958647,-0.0086657780294188
homo_ev|lumo_ev|4and5|hba,2.5716180466935548,-0.0091010028566238
omega|molecular_volume_A3|logp,2.538594367343078,-0.0106241412568803
homo_ev|omega|logp,2.538600553762798,-0.0106258426696479
homo_ev|omega|molecular_volume_A3|logp,2.538604493023397,-0.0106282873206471
homo_ev|omega|polar|logp,2.538603426666316,-0.0106285240346928
omega|polar|logp,2.538610144487384,-0.0106325282363326
lumo_ev|omega|logp|hbd,2.4710545551687666,-0.0111176707442071
omega|molecular_volume_A3|o_nbo_charge|hba,2.526876133121554,-0.0122392769553878
homo_ev|gap_ev|polar|3and6,2.3172085367254707,-0.0122796516519219
omega|o_nbo_charge,2.594434121407384,-0.0123122034536804
lumo_ev|o_nbo_charge|logp|hbd,2.443102855684617,-0.0155414066898549
homo_ev|o_nbo_charge|3and6|logp,2.4774613279245474,-0.0158476776321574
lumo_ev|gap_ev|4and5,2.5136722131197926,-0.0161308650043958
omega|o_nbo_charge|hbd,2.5703953555618595,-0.0168834715160248
gap_ev|omega|hba,2.543156345204702,-0.018238143445012
homo_ev|h_nbo_charge|o_nbo_charge|hbd,2.419060034762785,-0.0201067601826132
homo_ev|gap_ev|h_nbo_charge|o_nbo_charge,2.3113707477833105,-0.0203799037722915
gap_ev|o_nbo_charge|3and6|logp,2.4832524315045927,-0.0216794381766471
homo_ev|lumo_ev|4and5,2.5518838146988823,-0.0229260396180448
homo_ev|lumo_ev|dipole_moment_debye|polar,2.447947224559131,-0.024059089344429
lumo_ev|gap_ev|polar|4and5,2.520966059092656,-0.0241937212166605
dipole_moment_debye|h_nbo_charge|hba,2.406903279931123,-0.0250342923599549
lumo_ev|molecular_volume_A3|logp|hba,2.556739891928222,-0.0269551607094662
homo_ev|lumo_ev|logp|hba,2.556755391486122,-0.0269634512857426
lumo_ev|polar|logp|hba,2.556758814844013,-0.0269674676346736
lumo_ev|gap_ev|logp|hba,2.556760394940994,-0.0269698305007499
homo_ev|omega|logp|hbd,2.5189882865433466,-0.0277128916884135
dipole_moment_debye|polar|3and6|logp,2.437392068301916,-0.0279023669254407
homo_ev|omega|molecular_volume_A3|4and5,2.5756288796190803,-0.0286875936499588
homo_ev|dipole_moment_debye,2.4367695930931204,-0.0286895203702941
homo_ev|omega|polar|4and5,2.575632248105958,-0.0286905525782141
dipole_moment_debye|h_nbo_charge|3and6|hbd,2.1320914491359546,-0.028878927823269
gap_ev|dipole_moment_debye,2.419725034573465,-0.0292323262617579
gap_ev|4and5|hba,2.3950822599699984,-0.0297494568705973
omega|logp|hba,2.57167898013888,-0.0304747480179865
lumo_ev|o_nbo_charge|3and6|logp,2.4479550685236084,-0.0321428937239665
dipole_moment_debye|3and6|hbd|hba,2.343998969853282,-0.0334101728563098
dipole_moment_debye|polar|logp|hba,2.368796150801274,-0.0335990630267177
homo_ev|gap_ev|molecular_volume_A3|3and6,2.3373920857176245,-0.0339947787107308
gap_ev|omega|logp|hbd,2.523811325912283,-0.0341216276411893
gap_ev|omega|polar|hba,2.564479848992628,-0.0343362287506356
gap_ev|omega|molecular_volume_A3|hba,2.564491481026263,-0.0343432605027753
homo_ev|gap_ev|omega|hba,2.564586328846517,-0.0343881837702784
homo_ev|omega|o_nbo_charge|hba,2.5728728550959867,-0.0344122666561623
homo_ev|dipole_moment_debye|logp,2.4477993846679644,-0.0351942876405082
homo_ev|dipole_moment_debye|polar,2.4478006245319386,-0.0351949375831204
homo_ev|dipole_moment_debye|molecular_volume_A3,2.4478011322484963,-0.0351954508766454
homo_ev|dipole_moment_debye|hba,2.4478028244953838,-0.0351977925781532
homo_ev|dipole_moment_debye|h_nbo_charge,2.447846440642144,-0.0352377107041881
polar|4and5|hbd,2.334207867267967,-0.0355189389423229
dipole_moment_debye|polar|3and6|hbd,2.3285355534157026,-0.036327534520085
omega|logp|hbd,2.628367674296853,-0.0374601820061786
dipole_moment_debye|molecular_volume_A3,2.4481898995052984,-0.037469852693118
lumo_ev|h_nbo_charge|3and6|4and5,2.406513824798433,-0.0381415216501019
omega|dipole_moment_debye|molecular_volume_A3|hbd,2.5769620138719302,-0.0388900015366691
omega|molecular_volume_A3|polar|4and5,2.5910088490326006,-0.0390225780864483
dipole_moment_debye|polar|3and6|hba,2.4453812987424786,-0.0393369955838562
lumo_ev|4and5,2.490027860667134,-0.0402981426350228
omega|o_nbo_charge|polar|hba,2.57673589588663,-0.0404611368093521
dipole_moment_debye|molecular_volume_A3|3and6,2.409964886908836,-0.0411658288179164
dipole_moment_debye|logp,2.468782976515883,-0.0415733277968886
molecular_volume_A3|h_nbo_charge|o_nbo_charge|hba,2.322520677818197,-0.0444851465273217
omega|4and5|logp,2.5874170856428584,-0.0469725863574672
o_nbo_charge|polar|3and6|logp,2.5765940796551483,-0.0479137138416949
homo_ev|omega|hba,2.5814873986278024,-0.0480657930599688
omega|molecular_volume_A3|4and5,2.5890841196258907,-0.0480857136564489
o_nbo_charge|3and6|logp|hba,2.5407949499196376,-0.0485152456069633
h_nbo_charge|o_nbo_charge|polar|hba,2.325004395701715,-0.0485248309954671
omega|o_nbo_charge|polar|logp,2.5655124037473485,-0.0502989907999289
homo_ev|omega|o_nbo_charge|logp,2.5655159382211647,-0.0503040405339045
omega|o_nbo_charge|logp,2.565523523303551,-0.0503086921973345
dipole_moment_debye|polar|hbd,2.4230608558989952,-0.0504534454343892
omega|polar,2.5327427007536563,-0.0507318977275832
dipole_moment_debye|h_nbo_charge|hbd,2.423086131690584,-0.0508820514027459
lumo_ev|3and6|4and5,2.5922139867792766,-0.0517409335029395
dipole_moment_debye|molecular_volume_A3|hbd,2.4241329920467023,-0.0520039217887835
omega|dipole_moment_debye|4and5|logp,2.6514479565903035,-0.0520583327956512
dipole_moment_debye|logp|hbd,2.4248050125132123,-0.0529792168801008
homo_ev|gap_ev|molecular_volume_A3|h_nbo_charge,2.596729838632824,-0.0536993424254579
omega|o_nbo_charge|3and6|logp,2.5240058556603304,-0.0538014394064318
omega|molecular_volume_A3|logp|hbd,2.5732805132400465,-0.0562155036006235
omega|polar|logp|hbd,2.573431704121002,-0.0563249258303337
gap_ev|dipole_moment_debye|h_nbo_charge,2.4338288647608373,-0.0567875349935622
lumo_ev|polar|4and5|hba,2.6690475553034845,-0.0568164973667393
homo_ev|molecular_volume_A3|4and5|hbd,2.4387884194213734,-0.0573426823560301
homo_ev|dipole_moment_debye|polar|3and6,2.557469992418516,-0.0574632141186477
lumo_ev|o_nbo_charge|logp|hba,2.575616863076604,-0.0592425633481661
lumo_ev|molecular_volume_A3|4and5|hba,2.672590149866469,-0.0618490976907746
h_nbo_charge|o_nbo_charge|3and6|logp,2.5539684617002334,-0.0644905963752242
dipole_moment_debye|3and6|logp|hba,2.478374420487192,-0.0651349199477551
h_nbo_charge|4and5|logp,2.353812113173063,-0.0654303860438689
polar|4and5|logp,2.524549890086168,-0.0655131662878405
o_nbo_charge|sasa|hbd,2.2432219457550446,-0.0671173535578359
omega|molecular_volume_A3|polar|logp,2.5767050032045398,-0.0679882329971792
homo_ev|o_nbo_charge|sasa|3and6,2.438792407275146,-0.0683660902370808
omega|molecular_volume_A3,2.5758362509289863,-0.0700397478683461
h_nbo_charge|o_nbo_charge|sasa|3and6,2.4415165296890584,-0.0707592671287427
dipole_moment_debye|molecular_volume_A3|logp|hba,2.4368548818555515,-0.071018650738122
homo_ev|gap_ev|omega|logp,2.588485414050227,-0.0712007017571514
gap_ev|omega|logp,2.588498578787702,-0.071217870255577
gap_ev|omega|o_nbo_charge|logp,2.588528370553256,-0.0712278305283187
gap_ev|omega|polar|logp,2.5885323017981574,-0.071235265080092
gap_ev|omega|molecular_volume_A3|logp,2.5885444864712137,-0.0712401568643543
omega|o_nbo_charge|polar|hbd,2.6714726212584856,-0.0715876706132996
gap_ev|dipole_moment_debye|logp,2.477588390805481,-0.0743205207790058
dipole_moment_debye|molecular_volume_A3|3and6|hba,2.5061164122032435,-0.0744689036866355
omega|dipole_moment_debye|polar|4and5,2.6444194180306027,-0.0748244882219202
homo_ev|dipole_moment_debye|3and6|hba,2.49369311055777,-0.0751530714541692
gap_ev|dipole_moment_debye|polar,2.4476561306911693,-0.0760354277209189
gap_ev|o_nbo_charge|sasa|3and6,2.4480888703251784,-0.0766231625231381
h_nbo_charge|4and5|hba,2.375009897710472,-0.0776530542666118
omega|molecular_volume_A3|o_nbo_charge|hbd,2.6926922639303257,-0.0780206623788299
dipole_moment_debye|molecular_volume_A3|3and6|hbd,2.359026135729114,-0.07815372455231
omega|logp|hbd|hba,2.6037609264765225,-0.0794656871842236
omega|polar|4and5,2.661346795354711,-0.0799357666826994
lumo_ev|omega|logp|hba,2.620010822918416,-0.0799369772336853
homo_ev|dipole_moment_debye|o_nbo_charge,2.5089825403737125,-0.080213641385451
h_nbo_charge|3and6|logp|hbd,2.362668756295877,-0.0804072633369954
homo_ev|omega|4and5|hba,2.609625589470254,-0.0808182171541651
polar|4and5|hba,2.547374818177943,-0.0820323962566842
3and6|logp|hbd,2.218436623641611,-0.0823722335954533
dipole_moment_debye|3and6|logp,2.4387805096126165,-0.0828950886556572
dipole_moment_debye|3and6|hba,2.4387801593076,-0.082904852391813
homo_ev|3and6,2.3808599262606105,-0.0859611630662058
lumo_ev|gap_ev|4and5|hba,2.6572035340748084,-0.085969212234731
molecular_volume_A3|o_nbo_charge|sasa|hba,2.3759837408292306,-0.0863881865460327
h_nbo_charge|hbd|hba,2.393083762738242,-0.0874042140403679
dipole_moment_debye|h_nbo_charge,2.450611336616031,-0.0888340257873072
dipole_moment_debye|hba,2.3548586302688026,-0.0889331043655883
omega|dipole_moment_debye|o_nbo_charge|4and5,2.7557017758816778,-0.088998771602232
homo_ev|dipole_moment_debye|h_nbo_charge|hba,2.494522378944952,-0.0892007779291192
polar|logp,2.3877610808405607,-0.0893251385296982
logp,2.3877610903512703,-0.0893251397939383
polar,2.3877611045189795,-0.0893251463901498
h_nbo_charge,2.3877611049373733,-0.0893251479815471
h_nbo_charge|polar|logp,2.387761111537245,-0.0893251585500793
4and5|hba,2.387787879978516,-0.0893382445838548
logp|hba,2.387790601058157,-0.0893416728490363
omega|hba,2.387790954338749,-0.0893418099891441
dipole_moment_debye|molecular_volume_A3|3and6|logp,2.52755501917656,-0.0897815071498253
gap_ev|omega|o_nbo_charge|hba,2.617835169072732,-0.0909137927606007
omega|molecular_volume_A3|o_nbo_charge|logp,2.591040414847862,-0.091673858917562
dipole_moment_debye|molecular_volume_A3|polar|logp,2.4439910472722897,-0.0921055363064515
dipole_moment_debye|molecular_volume_A3|h_nbo_charge,2.4440042856953386,-0.0921188517669551
homo_ev|hba,2.408581361365911,-0.0933606843835603
o_nbo_charge|sasa|3and6,2.45363185504399,-0.0936992327368195
3and6,2.4082611986438,-0.094105605039588
o_nbo_charge|sasa|logp|hbd,2.4109188335939726,-0.0941255076286016
gap_ev|sasa|hbd,2.298557883752063,-0.0951457668754358
gap_ev|3and6|4and5|hbd,2.2295032925878746,-0.0954512559228257
h_nbo_charge|hba,2.397470851234892,-0.0955115046230064
homo_ev|gap_ev|3and6,2.5607680100649404,-0.0955837328426336
dipole_moment_debye|4and5|hba,2.4828854022856675,-0.0963020679590693
dipole_moment_debye|4and5|logp,2.4829029859990697,-0.0963254813561729
homo_ev|dipole_moment_debye|h_nbo_charge|3and6,2.552687940769545,-0.0972811099195194
gap_ev|polar|logp,2.393415933685961,-0.0983922062536974
gap_ev|h_nbo_charge|logp,2.39341951964226,-0.0983979510383388
gap_ev|h_nbo_charge|polar,2.393419505553942,-0.0983979548442508
gap_ev,2.3934196862915496,-0.0983982664165461
gap_ev|polar,2.393420264350261,-0.0983992236032689
gap_ev|logp,2.3934202689879918,-0.0983992272539986
gap_ev|h_nbo_charge,2.39342028225814,-0.098399237925693
gap_ev|hba,2.3934478023538728,-0.0984130144260859
polar|hba,2.401357806195788,-0.0997614949063987
dipole_moment_debye|h_nbo_charge|4and5,2.4602498850374435,-0.1007637544775978
dipole_moment_debye|3and6|4and5|logp,2.5371248329502656,-0.1009047566370502
gap_ev|h_nbo_charge|3and6|hbd,2.201777709642428,-0.1022909388466302
gap_ev|hbd|hba,2.322818708321876,-0.1029045225029197
omega|hbd,2.374848745862506,-0.1030227492525006
polar|hbd,2.3749524954975945,-0.1031768408899058
h_nbo_charge|hbd,2.374963102731308,-0.1031856650772864
h_nbo_charge|polar|sasa|hba,2.279162531145627,-0.1035372801044016
molecular_volume_A3|logp,2.402686199731589,-0.1039268748193007
molecular_volume_A3|polar,2.4026862815296792,-0.1039269285475994
molecular_volume_A3|h_nbo_charge,2.402686697872132,-0.1039272765751651
molecular_volume_A3|polar|logp,2.402685943350987,-0.1039276004711891
molecular_volume_A3,2.4026862417560064,-0.103927853330261
molecular_volume_A3|hba,2.4027068100554243,-0.1039367900766856
homo_ev|omega|4and5,2.653443288230675,-0.105118615379532
omega|4and5|hba,2.6319760599406314,-0.1062712333562652
homo_ev|dipole_moment_debye|logp|hba,2.538045270537105,-0.1063109953597747
gap_ev|omega|polar|4and5,2.6484736771254225,-0.1067582704104597
homo_ev|gap_ev|omega|4and5,2.648486295456552,-0.1067664885287467
gap_ev|omega|molecular_volume_A3|4and5,2.648499085781143,-0.1067797149011569
dipole_moment_debye|polar|logp|hbd,2.4745324556845207,-0.1075618435729424
homo_ev|h_nbo_charge,2.44930348007257,-0.1076740500562027
omega|o_nbo_charge|logp|hbd,2.615504981231694,-0.1081513450464186
h_nbo_charge|polar|hba,2.4181468429638677,-0.1090248943165195
o_nbo_charge|polar|sasa|hbd,2.3240442199092928,-0.1102257540311755
dipole_moment_debye|hbd,2.348436257719549,-0.1104627226092862
logp|hbd,2.3813707105410504,-0.1108841592062812
gap_ev|hbd,2.3813788801002063,-0.110890857873477
gap_ev|dipole_moment_debye|sasa|logp,2.384278225305727,-0.1118719683840894
hba,2.42134207297626,-0.1120416034537612
polar|logp|hba,2.4213455000723982,-0.1120420975529163
polar|3and6|4and5|hbd,2.2404598536315827,-0.1127526773753118
lumo_ev|h_nbo_charge|3and6|logp,2.463459296000176,-0.1128705614184755
gap_ev|molecular_volume_A3|polar,2.408341084009827,-0.1129943206767452
gap_ev|molecular_volume_A3|logp,2.4083428739439428,-0.1129973701367297
gap_ev|molecular_volume_A3|polar|logp,2.408337962835247,-0.1129980675458051
gap_ev|molecular_volume_A3,2.408341854216383,-0.1129991085835711
gap_ev|molecular_volume_A3|h_nbo_charge,2.4083471878799974,-0.1129993917151819
dipole_moment_debye|polar|3and6|4and5,2.5014717126381463,-0.1133191302933849
gap_ev|dipole_moment_debye|3and6|hba,2.474124353300778,-0.1135389908617732
gap_ev|3and6|4and5,2.459538616241615,-0.1137068666697116
polar|4and5|logp|hbd,2.391870825095206,-0.1139359017428633
gap_ev|dipole_moment_debye|h_nbo_charge|hba,2.446618179142445,-0.1146428024405599
gap_ev|molecular_volume_A3|o_nbo_charge|sasa,2.4520272216676533,-0.1148568576603601
omega|molecular_volume_A3|4and5|hba,2.7036149740427757,-0.1151539830404682
omega|polar|4and5|hba,2.7038092279538426,-0.1154168184085824
homo_ev|dipole_moment_debye|3and6,2.655893115734958,-0.115485471999295
homo_ev|omega|4and5|logp,2.650189763393017,-0.1157124465265642
h_nbo_charge|4and5|hbd,2.311191874357586,-0.116403026387919
gap_ev|4and5|logp|hbd,2.394059853133496,-0.1165618989990586
3and6|4and5|logp|hbd,2.2433775503084674,-0.1173566352974251
homo_ev|lumo_ev|4and5|logp,2.5749319383959723,-0.1174619280907329
gap_ev|3and6|hbd,2.3681816198987216,-0.1175714324173546
4and5|logp|hbd,2.3959414937957035,-0.1185569299447815
molecular_volume_A3|logp|hba,2.428348044439808,-0.1190496058079162
molecular_volume_A3|polar|hba,2.4283519981196977,-0.1190522612423052
molecular_volume_A3|polar|logp|hba,2.4283556357827503,-0.1190534205280238
molecular_volume_A3|o_nbo_charge|sasa|3and6,2.50932889997043,-0.1191543066936815
omega|o_nbo_charge|hbd|hba,2.7616786508447304,-0.1200722472624125
gap_ev|logp|hba,2.4269242640429884,-0.1211001161791811
gap_ev|polar|hba,2.426995072052394,-0.1211084234904298
gap_ev|h_nbo_charge|hba,2.4270029545019693,-0.1211198738123606
gap_ev|polar|logp|hba,2.4270125200649453,-0.1211218874862765
lumo_ev|dipole_moment_debye|polar|hba,2.4833984484351546,-0.122475837579157
molecular_volume_A3|4and5|hbd,2.399052939529334,-0.123254670841272
dipole_moment_debye|molecular_volume_A3|o_nbo_charge|3and6,2.647715121090392,-0.123264877388973
dipole_moment_debye|hbd|hba,2.463561779451067,-0.1232831929778792
molecular_volume_A3|3and6|4and5|hbd,2.246931286441145,-0.1233451804088854
lumo_ev|polar|4and5|logp,2.602893207215172,-0.123637488879372
lumo_ev|molecular_volume_A3|4and5|logp,2.602907751777128,-0.1236391193070225
lumo_ev|gap_ev|4and5|logp,2.602910590463432,-0.1236401249743879
dipole_moment_debye|h_nbo_charge|o_nbo_charge,2.471058411086549,-0.124889679976877
h_nbo_charge|3and6|hbd|hba,2.239718699304871,-0.1251559352116553
molecular_volume_A3|hbd,2.396412291974016,-0.1256502564975536
homo_ev|hbd,2.44349005624858,-0.1256851438792541
dipole_moment_debye|o_nbo_charge,2.519417487196664,-0.1264103547193744
h_nbo_charge|polar|sasa|hbd,2.348256419352205,-0.1265287719964065
homo_ev|polar|3and6|hba,2.588034726825327,-0.1269009566539913
h_nbo_charge|4and5,2.5426490999745366,-0.1270455781440909
gap_ev|molecular_volume_A3|hba,2.4331174024279485,-0.1273856742845576
gap_ev|molecular_volume_A3|polar|hba,2.434010156531176,-0.1281235939390339
molecular_volume_A3|o_nbo_charge|sasa,2.565592418497706,-0.1281937973768956
gap_ev|3and6|logp|hba,2.4230177522169547,-0.1282240322955019
lumo_ev|o_nbo_charge|4and5|hba,2.526076444150119,-0.1289289020165409
gap_ev|molecular_volume_A3|logp|hba,2.435071535032767,-0.1289831389946396
omega|polar|4and5|logp,2.685998829937384,-0.1290681896395957
lumo_ev|dipole_moment_debye|o_nbo_charge|polar,2.4720476146151755,-0.1305074216581332
homo_ev|dipole_moment_debye|h_nbo_charge|hbd,2.522600412752182,-0.1306708841279193
3and6|logp|hba,2.4248483164618237,-0.1306790634799732
polar|3and6|logp|hba,2.4249459314072466,-0.1310338011818579
dipole_moment_debye|o_nbo_charge|polar,2.5237940209851355,-0.1312866937027714
dipole_moment_debye|o_nbo_charge|logp,2.52379957026084,-0.1312900222825774
homo_ev|sasa|logp,2.544921507468576,-0.1323618290503079
dipole_moment_debye|o_nbo_charge|sasa|hbd,2.3090539002722714,-0.1325428141391333
dipole_moment_debye|sasa|3and6,2.478848173467965,-0.1331979123374227
homo_ev|dipole_moment_debye|h_nbo_charge|4and5,2.589177229786256,-0.133697193135996
gap_ev|omega|4and5,2.67397966159085,-0.1339698004843705
gap_ev|dipole_moment_debye|3and6|hbd,2.4109436172838783,-0.1347374448423037
omega|molecular_volume_A3|4and5|logp,2.690318729491834,-0.1350955181472273
3and6|logp,2.4509619402339125,-0.135854123344866
dipole_moment_debye|polar,2.3984220780855576,-0.1360351312013206
gap_ev|polar|4and5|hbd,2.409648979298716,-0.1360508824066579
homo_ev|dipole_moment_debye|h_nbo_charge|polar,2.5947151810563263,-0.137005781642342
omega|3and6|hbd,2.2203277920585656,-0.1371338517388003
lumo_ev|o_nbo_charge|polar|4and5,2.556207843788922,-0.1376021176902873
homo_ev|dipole_moment_debye|logp|hbd,2.540491544179992,-0.1396520608027494
gap_ev|polar|3and6|hbd,2.308075963050317,-0.140316224738815
gap_ev|3and6,2.42027361115522,-0.1406662936311078
gap_ev|polar|logp|hbd,2.3419878069786537,-0.1409616350760889
hbd,2.342011790830162,-0.1409870067958305
gap_ev|logp|hbd|hba,2.3420433903291493,-0.1410060420719701
gap_ev|3and6|logp|hbd,2.30850418258654,-0.1410887585512594
polar|logp|hbd,2.3422669500395337,-0.1412098785440285
gap_ev|h_nbo_charge|hbd,2.342293421934884,-0.1412234083924637
h_nbo_charge|polar|4and5|hba,2.415586057205428,-0.1412585711636378
polar|logp|hbd|hba,2.3423999482616966,-0.1412803949470578
